CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-19,97,Moderate,Ozone,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-20,80,Moderate,Ozone,13-151-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-21,57,Moderate,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-22,59,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-23,52,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-24,51,Moderate,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-25,31,Good,Ozone,13-135-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-26,26,Good,Ozone,13-231-9991,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-27,25,Good,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-28,28,Good,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-29,27,Good,PM2.5,13-121-0056,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-09-30,33,Good,Ozone,13-247-0001,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-01,25,Good,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-02,25,Good,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-03,25,Good,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-04,25,Good,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-05,31,Good,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-06,49,Good,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-07,67,Moderate,Ozone,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-08,58,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-09,63,Moderate,PM2.5,13-223-0003,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-10,51,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-11,48,Good,PM2.5,13-223-0003,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-12,57,Moderate,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-13,62,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-14,52,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-15,62,Moderate,PM2.5,13-121-0055,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-16,68,Moderate,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-17,51,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-18,52,Moderate,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-19,58,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-20,60,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-21,66,Moderate,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-22,63,Moderate,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-23,62,Moderate,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-24,75,Moderate,PM2.5,13-121-0055,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-25,73,Moderate,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-26,48,Good,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-27,45,Good,PM2.5,13-089-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-28,37,Good,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-29,61,Moderate,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-30,55,Moderate,PM2.5,13-121-0055,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-10-31,63,Moderate,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-01,50,Good,PM2.5,13-121-0055,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-02,31,Good,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-03,33,Good,PM2.5,13-121-0055,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-04,35,Good,PM2.5,13-121-0055,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-05,39,Good,PM2.5,13-121-0055,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-06,48,Good,PM2.5,13-121-0055,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-07,37,Good,PM2.5,13-121-0055,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-08,38,Good,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-09,31,Good,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-10,38,Good,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-11,57,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-12,46,Good,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-13,47,Good,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-14,52,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-15,66,Moderate,PM2.5,13-121-0055,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-16,63,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-17,57,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-18,30,Good,Ozone,13-231-9991,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-19,37,Good,NO2,13-231-9991,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-20,52,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-21,55,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-22,48,Good,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-23,55,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-24,69,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-25,65,Moderate,PM2.5,13-089-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-26,52,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-27,47,Good,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-28,56,Moderate,PM2.5,13-135-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-29,67,Moderate,PM2.5,13-135-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-11-30,49,Good,PM2.5,13-121-0056,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-01,60,Moderate,PM2.5,13-121-0056,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-02,30,Good,Ozone,13-231-9991,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-03,49,Good,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-04,63,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-05,65,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-06,61,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-07,64,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-08,73,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-09,72,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-10,70,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-11,53,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-12,72,Moderate,PM2.5,13-223-0003,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-13,85,Moderate,PM2.5,13-223-0003,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-14,33,Good,Ozone,13-231-9991,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-15,44,Good,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-16,58,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-17,34,Good,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-18,48,Good,PM2.5,13-067-0003,10
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-19,59,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-20,65,Moderate,PM2.5,13-089-0002,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-21,57,Moderate,PM2.5,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-22,41,Good,PM2.5,13-121-0056,10
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-23,28,Good,Ozone,13-231-9991,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-24,29,Good,PM2.5,13-223-0003,11
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-25,27,Good,PM2.5,13-089-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-26,28,Good,PM2.5,13-089-0002,12
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-27,26,Good,PM2.5,13-223-0003,10
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-28,28,Good,PM2.5,13-223-0003,10
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-29,38,Good,PM2.5,13-121-0055,12
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-30,42,Good,PM2.5,13-121-0056,10
"Atlanta-Sandy Springs-Roswell, GA",12060,2015-12-31,32,Good,PM2.5,13-089-0002,10
"Austin-Round Rock, TX",12420,2015-01-01,30,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-02,15,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-03,31,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-04,30,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-05,40,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-01-06,42,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-01-07,33,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-08,28,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-01-09,28,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-10,21,Good,Ozone,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-11,21,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-01-12,30,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-13,31,Good,PM2.5,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-01-14,32,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-15,33,Good,PM2.5,48-453-0021,3
"Austin-Round Rock, TX",12420,2015-01-16,43,Good,PM2.5,48-453-0021,3
"Austin-Round Rock, TX",12420,2015-01-17,34,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-01-18,39,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-01-19,51,Moderate,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-01-20,52,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-01-21,58,Moderate,PM2.5,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-01-22,31,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-01-23,27,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-01-24,33,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-01-25,36,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-01-26,36,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-01-27,42,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-01-28,44,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-01-29,36,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-01-30,28,Good,PM2.5,48-453-0021,3
"Austin-Round Rock, TX",12420,2015-01-31,40,Good,PM2.5,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-02-01,21,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-02,29,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-03,28,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-04,30,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-05,40,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-06,33,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-07,36,Good,Ozone,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-08,55,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-09,49,Good,NO2,48-453-1068,3
"Austin-Round Rock, TX",12420,2015-02-10,80,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2015-02-11,50,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-12,32,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-13,53,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-14,60,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-15,50,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-16,28,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-17,35,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-02-18,46,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-02-19,45,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-20,36,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-21,46,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-22,28,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-02-23,24,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-24,23,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-02-25,38,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-02-26,34,Good,PM2.5,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-27,29,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-02-28,37,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-01,35,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-02,29,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-03,27,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-04,44,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-05,39,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-06,43,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-03-07,44,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-03-08,31,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-03-09,23,Good,NO2,48-453-1068,4
"Austin-Round Rock, TX",12420,2015-03-10,28,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-03-11,31,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-03-12,38,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-13,40,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-03-14,49,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-03-15,32,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-03-16,44,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-17,47,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-18,38,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-19,48,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-20,33,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-03-21,19,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-22,31,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-03-23,50,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-24,50,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-25,44,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-26,40,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-27,44,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-28,61,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-29,44,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-30,41,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-03-31,38,Good,Ozone,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-01,52,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-02,60,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-03,62,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-04,40,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-05,36,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-06,49,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-07,51,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-08,54,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-09,59,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-10,33,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-11,51,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-12,52,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-13,41,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-04-14,36,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-15,47,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-16,37,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-17,37,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-18,34,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-19,49,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-20,48,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-21,77,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-22,41,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-23,47,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-24,62,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-25,50,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-26,59,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-04-27,43,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-28,36,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-04-29,58,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-04-30,90,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-05-01,108,Unhealthy for Sensitive Groups,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-05-02,108,Unhealthy for Sensitive Groups,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-05-03,50,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-05-04,47,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-05-05,42,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-05-06,37,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-07,52,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-08,71,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-09,67,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-10,75,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-11,51,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-12,25,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-13,34,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-14,53,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-15,29,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-16,61,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-17,38,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2015-05-18,58,Moderate,PM2.5,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-05-19,51,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-20,58,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-21,24,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-05-22,41,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-23,35,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-24,32,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-05-25,26,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-05-26,63,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-27,52,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-28,61,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-05-29,48,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-05-30,41,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-05-31,47,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-01,80,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-02,64,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-03,58,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-04,54,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-06-05,46,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-06-06,54,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-06-07,37,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-06-08,48,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-09,51,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-10,44,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2015-06-11,31,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-12,29,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-13,31,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-14,22,Good,PM2.5,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-06-15,26,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-16,23,Good,PM2.5,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-17,25,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-06-18,47,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-19,66,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-20,55,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-21,68,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-22,58,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-23,31,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-24,30,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-25,31,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-06-26,48,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-27,40,Good,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-28,34,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2015-06-29,75,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-06-30,67,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-07-01,27,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2015-07-02,68,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-07-03,72,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-07-04,62,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-07-05,67,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-07-06,74,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-07-07,68,Moderate,PM2.5,48-453-0021,4
"Austin-Round Rock, TX",12420,2015-07-08,89,Moderate,PM2.5,48-453-0021,4
