CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-05,190,Unhealthy,Ozone,48-439-2003,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-06,115,Unhealthy for Sensitive Groups,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-07,46,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-08,37,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-09,39,Good,Ozone,48-257-0001,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-10,35,Good,Ozone,48-257-0001,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-12,40,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-13,44,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-14,143,Unhealthy for Sensitive Groups,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-15,143,Unhealthy for Sensitive Groups,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-16,201,Very Unhealthy,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-17,212,Very Unhealthy,Ozone,48-439-1002,17
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-18,164,Unhealthy,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-19,115,Unhealthy for Sensitive Groups,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-20,40,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-21,38,Good,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-22,54,Moderate,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-23,84,Moderate,Ozone,48-257-0001,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-24,48,Good,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-25,150,Unhealthy for Sensitive Groups,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-26,93,Moderate,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-27,35,Good,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-28,37,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-29,133,Unhealthy for Sensitive Groups,Ozone,48-257-0001,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-30,122,Unhealthy for Sensitive Groups,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-07-31,205,Very Unhealthy,Ozone,48-439-1002,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-01,242,Very Unhealthy,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-02,179,Unhealthy,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-03,93,Moderate,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-04,47,Good,Ozone,48-439-2003,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-05,67,Moderate,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-06,46,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-07,71,Moderate,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-08,90,Moderate,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-09,101,Unhealthy for Sensitive Groups,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-10,119,Unhealthy for Sensitive Groups,Ozone,48-257-0001,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-11,122,Unhealthy for Sensitive Groups,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-14,33,Good,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-15,151,Unhealthy,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-16,48,Good,Ozone,48-257-0001,18
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-17,49,Good,Ozone,48-113-0069,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-18,101,Unhealthy for Sensitive Groups,Ozone,48-113-0069,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-19,150,Unhealthy for Sensitive Groups,Ozone,48-439-1002,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-20,133,Unhealthy for Sensitive Groups,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-21,105,Unhealthy for Sensitive Groups,Ozone,48-139-0082,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-22,100,Moderate,Ozone,48-439-2003,17
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-23,179,Unhealthy,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-24,169,Unhealthy,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-25,195,Unhealthy,Ozone,48-439-1002,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-26,207,Very Unhealthy,Ozone,48-439-1002,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-27,164,Unhealthy,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-28,74,Moderate,Ozone,48-257-0001,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-30,58,Moderate,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-08-31,43,Good,Ozone,48-439-1002,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-01,49,Good,Ozone,48-139-0082,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-02,46,Good,Ozone,48-257-0001,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-03,119,Unhealthy for Sensitive Groups,Ozone,48-439-1002,16
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-04,74,Moderate,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-05,93,Moderate,Ozone,48-439-1002,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-06,84,Moderate,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-07,25,Good,Ozone,48-257-0001,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-08,30,Good,Ozone,48-257-0001,7
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-10,84,Moderate,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-11,90,Moderate,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-12,140,Unhealthy for Sensitive Groups,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-13,33,Good,Ozone,48-257-0001,7
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-14,40,Good,Ozone,48-257-0001,8
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-15,31,Good,Ozone,48-439-2003,15
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-16,40,Good,Ozone,48-439-2003,8
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-17,51,Moderate,Ozone,48-257-0001,8
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-18,32,Good,Ozone,48-257-0001,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-19,29,Good,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-20,46,Good,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-21,93,Moderate,Ozone,48-257-0001,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-22,164,Unhealthy,Ozone,48-439-2003,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-23,77,Moderate,Ozone,48-439-1002,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-24,43,Good,Ozone,48-257-0001,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-26,51,Moderate,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-27,54,Moderate,Ozone,48-257-0001,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-28,87,Moderate,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-29,101,Unhealthy for Sensitive Groups,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-09-30,122,Unhealthy for Sensitive Groups,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-01,67,Moderate,Ozone,48-439-1002,8
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-02,77,Moderate,Ozone,48-139-0082,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-03,61,Moderate,Ozone,48-257-0001,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-04,40,Good,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-05,43,Good,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-06,49,Good,Ozone,48-439-1002,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-07,61,Moderate,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-08,101,Unhealthy for Sensitive Groups,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-09,105,Unhealthy for Sensitive Groups,Ozone,48-139-0082,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-10,140,Unhealthy for Sensitive Groups,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-11,154,Unhealthy,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-12,101,Unhealthy for Sensitive Groups,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-13,101,Unhealthy for Sensitive Groups,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-16,51,Moderate,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-17,136,Unhealthy for Sensitive Groups,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-18,71,Moderate,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-19,47,Good,Ozone,48-257-0001,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-20,71,Moderate,Ozone,48-139-0082,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-21,100,Moderate,Ozone,48-257-0001,19
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-22,44,Good,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-23,31,Good,Ozone,48-257-0001,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-24,29,Good,Ozone,48-257-0001,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-25,30,Good,Ozone,48-139-0082,10
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-27,28,Good,Ozone,48-257-0001,17
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-30,15,Good,Ozone,48-439-2003,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-10-31,33,Good,Ozone,48-439-1002,9
"Dallas-Fort Worth-Arlington, TX",19100,1991-11-01,41,Good,Ozone,48-439-1002,8
"Dallas-Fort Worth-Arlington, TX",19100,1991-11-02,36,Good,Ozone,48-439-1002,17
"Dallas-Fort Worth-Arlington, TX",19100,1991-11-03,38,Good,Ozone,48-439-1002,8
"Dallas-Fort Worth-Arlington, TX",19100,1991-11-17,34,Good,Ozone,48-439-2003,7
"Dallas-Fort Worth-Arlington, TX",19100,1991-11-28,32,Good,Ozone,48-439-2003,7
"Dallas-Fort Worth-Arlington, TX",19100,1991-12-01,16,Good,Ozone,48-439-2003,7
"Dallas-Fort Worth-Arlington, TX",19100,1991-12-07,26,Good,Ozone,48-439-2003,7
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-03-09,43,Good,Ozone,47-119-0106,12
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-03-17,34,Good,Ozone,47-119-0106,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-03-20,51,Moderate,Ozone,47-119-0106,12
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-03-23,50,Good,Ozone,47-119-0106,12
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-03-24,47,Good,Ozone,47-119-0106,12
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-01,58,Moderate,Ozone,47-119-0106,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-05,71,Moderate,Ozone,47-187-0103,11
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-10,49,Good,Ozone,47-149-0101,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-12,51,Moderate,Ozone,47-149-0101,21
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-15,58,Moderate,Ozone,47-119-0106,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-17,122,Unhealthy for Sensitive Groups,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-18,77,Moderate,Ozone,47-189-0103,20
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-20,39,Good,Ozone,47-119-0106,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-21,46,Good,Ozone,47-119-0106,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-22,50,Good,Ozone,47-149-0101,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-04-28,36,Good,Ozone,47-119-0106,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-05-01,71,Moderate,Ozone,47-119-0106,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-05-03,74,Moderate,Ozone,47-189-0103,11
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-05-05,36,Good,Ozone,47-189-0103,10
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-05-17,140,Unhealthy for Sensitive Groups,Ozone,47-165-0007,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-05-29,45,Good,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-05-30,49,Good,Ozone,47-165-0007,20
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-02,77,Moderate,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-03,156,Unhealthy,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-04,97,Moderate,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-05,97,Moderate,Ozone,47-189-0103,21
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-07,140,Unhealthy for Sensitive Groups,Ozone,47-165-0007,17
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-08,133,Unhealthy for Sensitive Groups,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-09,147,Unhealthy for Sensitive Groups,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-10,154,Unhealthy,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-11,42,Good,Ozone,47-165-0007,21
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-14,90,Moderate,Ozone,47-165-0007,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-15,46,Good,Ozone,47-165-0007,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-16,64,Moderate,Ozone,47-189-0103,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-17,108,Unhealthy for Sensitive Groups,Ozone,47-189-0103,19
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-18,101,Unhealthy for Sensitive Groups,Ozone,47-189-0103,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-19,126,Unhealthy for Sensitive Groups,Ozone,47-119-0106,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-22,80,Moderate,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-25,43,Good,Ozone,47-165-0007,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-29,147,Unhealthy for Sensitive Groups,Ozone,47-165-0007,20
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-06-30,108,Unhealthy for Sensitive Groups,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-01,140,Unhealthy for Sensitive Groups,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-02,93,Moderate,Ozone,47-165-0007,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-03,105,Unhealthy for Sensitive Groups,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-04,84,Moderate,Ozone,47-165-0007,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-05,119,Unhealthy for Sensitive Groups,Ozone,47-165-0007,17
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-06,126,Unhealthy for Sensitive Groups,Ozone,47-165-0007,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-07,58,Moderate,Ozone,47-165-0007,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-08,61,Moderate,Ozone,47-165-0007,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-11,185,Unhealthy,Ozone,47-165-0007,20
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-12,97,Moderate,Ozone,47-165-0007,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-14,80,Moderate,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-15,90,Moderate,Ozone,47-119-0106,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-16,129,Unhealthy for Sensitive Groups,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-17,51,Moderate,Ozone,47-165-0007,21
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-19,140,Unhealthy for Sensitive Groups,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-21,90,Moderate,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-22,101,Unhealthy for Sensitive Groups,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-23,101,Unhealthy for Sensitive Groups,Ozone,47-165-0007,17
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-26,119,Unhealthy for Sensitive Groups,Ozone,47-165-0101,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-27,156,Unhealthy,Ozone,47-119-0106,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-29,140,Unhealthy for Sensitive Groups,Ozone,47-189-0103,21
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-30,105,Unhealthy for Sensitive Groups,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-07-31,133,Unhealthy for Sensitive Groups,Ozone,47-119-0106,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-01,159,Unhealthy,Ozone,47-187-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-02,169,Unhealthy,Ozone,47-165-0101,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-03,151,Unhealthy,Ozone,47-189-0103,10
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-04,119,Unhealthy for Sensitive Groups,Ozone,47-189-0103,17
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-06,201,Very Unhealthy,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-07,205,Very Unhealthy,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-08,80,Moderate,Ozone,47-189-0103,17
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-09,100,Moderate,Ozone,47-165-0007,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-10,54,Moderate,Ozone,47-165-0007,22
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-12,105,Unhealthy for Sensitive Groups,Ozone,47-119-0106,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-13,119,Unhealthy for Sensitive Groups,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-14,119,Unhealthy for Sensitive Groups,Ozone,47-149-0101,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-15,150,Unhealthy for Sensitive Groups,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-16,156,Unhealthy,Ozone,47-165-0007,22
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-17,46,Good,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-18,90,Moderate,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-19,50,Good,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-22,154,Unhealthy,Ozone,47-165-0007,22
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-24,119,Unhealthy for Sensitive Groups,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-25,143,Unhealthy for Sensitive Groups,Ozone,47-165-0007,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-08-26,31,Good,Ozone,47-119-0106,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-09-04,74,Moderate,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-09-06,87,Moderate,Ozone,47-189-0103,14
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-09-10,61,Moderate,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-09-13,126,Unhealthy for Sensitive Groups,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-09-14,129,Unhealthy for Sensitive Groups,Ozone,47-189-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-09-15,112,Unhealthy for Sensitive Groups,Ozone,47-165-0007,22
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-09-16,87,Moderate,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-09-20,39,Good,Ozone,47-189-0103,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-10-01,64,Moderate,Ozone,47-149-0101,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-10-10,50,Good,Ozone,47-187-0103,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-10-11,54,Moderate,Ozone,47-149-0101,16
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-10-12,44,Good,Ozone,47-149-0101,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-10-18,64,Moderate,Ozone,47-149-0101,15
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-11-02,29,Good,Ozone,47-119-0106,18
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-11-03,25,Good,Ozone,47-119-0106,11
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-11-24,31,Good,Ozone,47-119-0106,12
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-12-09,24,Good,Ozone,47-119-0106,12
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1991-12-14,30,Good,Ozone,47-119-0106,18
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-02,90,Moderate,Ozone,13-085-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-03,101,Unhealthy for Sensitive Groups,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-04,87,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-05,50,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-07,49,Good,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-09,77,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-10,44,Good,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-14,54,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-03-24,51,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-04-02,43,Good,Ozone,13-089-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-04-04,84,Moderate,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-04-05,64,Moderate,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1992-04-06,58,Moderate,Ozone,13-247-0001,13
